countryregion,countrycode,date,cases,death,popdata2019
Estonia,EST,23-Apr-20,7,1,1324820
Estonia,EST,24-Apr-20,33,1,1324820
Estonia,EST,25-Apr-20,13,1,1324820
Estonia,EST,26-Apr-20,30,0,1324820
Estonia,EST,27-Apr-20,8,3,1324820
Estonia,EST,28-Apr-20,4,1,1324820
Estonia,EST,29-Apr-20,13,0,1324820
Estonia,EST,30-Apr-20,6,0,1324820
Estonia,EST,01-May-20,23,2,1324820
Estonia,EST,02-May-20,5,0,1324820
Estonia,EST,03-May-20,5,1,1324820
Estonia,EST,04-May-20,1,2,1324820
Estonia,EST,05-May-20,3,0,1324820
Estonia,EST,06-May-20,8,0,1324820
Estonia,EST,07-May-20,2,0,1324820
Estonia,EST,08-May-20,7,1,1324820
Estonia,EST,09-May-20,5,0,1324820
Estonia,EST,10-May-20,8,4,1324820
Estonia,EST,11-May-20,6,0,1324820
Estonia,EST,12-May-20,2,1,1324820
Estonia,EST,13-May-20,5,0,1324820
Estonia,EST,14-May-20,5,0,1324820
Estonia,EST,15-May-20,7,1,1324820
Estonia,EST,16-May-20,8,1,1324820
Estonia,EST,17-May-20,4,0,1324820
Estonia,EST,18-May-20,4,0,1324820
Estonia,EST,19-May-20,10,1,1324820
Estonia,EST,20-May-20,7,0,1324820
Estonia,EST,21-May-20,3,0,1324820
Estonia,EST,22-May-20,6,0,1324820
Estonia,EST,23-May-20,7,0,1324820
Estonia,EST,24-May-20,14,0,1324820
Estonia,EST,25-May-20,2,0,1324820
Estonia,EST,26-May-20,1,1,1324820
Estonia,EST,27-May-20,10,0,1324820
Estonia,EST,28-May-20,6,1,1324820
Estonia,EST,29-May-20,11,0,1324820
Estonia,EST,30-May-20,8,1,1324820
Ethiopia,ETH,14-Mar-20,1,0,112078727
Ethiopia,ETH,15-Mar-20,0,0,112078727
Ethiopia,ETH,16-Mar-20,3,0,112078727
Ethiopia,ETH,17-Mar-20,1,0,112078727
Ethiopia,ETH,18-Mar-20,0,0,112078727
Ethiopia,ETH,19-Mar-20,1,0,112078727
Ethiopia,ETH,20-Mar-20,1,0,112078727
Ethiopia,ETH,21-Mar-20,2,0,112078727
Ethiopia,ETH,22-Mar-20,0,0,112078727
Ethiopia,ETH,23-Mar-20,2,0,112078727
Ethiopia,ETH,24-Mar-20,0,0,112078727
Ethiopia,ETH,25-Mar-20,0,0,112078727
Ethiopia,ETH,26-Mar-20,1,0,112078727
Ethiopia,ETH,27-Mar-20,0,0,112078727
Ethiopia,ETH,28-Mar-20,4,0,112078727
Ethiopia,ETH,29-Mar-20,0,0,112078727
Ethiopia,ETH,30-Mar-20,0,0,112078727
Ethiopia,ETH,31-Mar-20,7,0,112078727
Ethiopia,ETH,01-Apr-20,2,0,112078727
Ethiopia,ETH,02-Apr-20,4,0,112078727
Ethiopia,ETH,03-Apr-20,0,0,112078727
Ethiopia,ETH,04-Apr-20,6,0,112078727
Ethiopia,ETH,05-Apr-20,3,0,112078727
Ethiopia,ETH,06-Apr-20,5,2,112078727
Ethiopia,ETH,07-Apr-20,1,0,112078727
Ethiopia,ETH,08-Apr-20,8,0,112078727
Ethiopia,ETH,09-Apr-20,3,0,112078727
Ethiopia,ETH,10-Apr-20,1,0,112078727
Ethiopia,ETH,11-Apr-20,9,0,112078727
Ethiopia,ETH,12-Apr-20,4,1,112078727
Ethiopia,ETH,13-Apr-20,2,0,112078727
Ethiopia,ETH,14-Apr-20,3,0,112078727
Ethiopia,ETH,15-Apr-20,8,0,112078727
Ethiopia,ETH,16-Apr-20,3,0,112078727
Ethiopia,ETH,17-Apr-20,7,0,112078727
Ethiopia,ETH,18-Apr-20,4,0,112078727
Ethiopia,ETH,19-Apr-20,9,0,112078727
Ethiopia,ETH,20-Apr-20,3,0,112078727
Ethiopia,ETH,21-Apr-20,3,0,112078727
Ethiopia,ETH,22-Apr-20,3,0,112078727
Ethiopia,ETH,23-Apr-20,2,0,112078727
Ethiopia,ETH,24-Apr-20,0,0,112078727
Ethiopia,ETH,25-Apr-20,1,0,112078727
Ethiopia,ETH,26-Apr-20,5,0,112078727
Ethiopia,ETH,27-Apr-20,1,0,112078727
Ethiopia,ETH,28-Apr-20,1,0,112078727
Ethiopia,ETH,29-Apr-20,2,0,112078727
Ethiopia,ETH,30-Apr-20,4,0,112078727
Ethiopia,ETH,01-May-20,1,0,112078727
Ethiopia,ETH,02-May-20,2,0,112078727
Ethiopia,ETH,03-May-20,0,0,112078727
Ethiopia,ETH,04-May-20,2,0,112078727
Ethiopia,ETH,05-May-20,5,0,112078727
Ethiopia,ETH,06-May-20,5,1,112078727
Ethiopia,ETH,07-May-20,17,0,112078727
Ethiopia,ETH,08-May-20,29,0,112078727
Ethiopia,ETH,09-May-20,3,0,112078727
Ethiopia,ETH,10-May-20,16,1,112078727
Ethiopia,ETH,11-May-20,29,0,112078727
Ethiopia,ETH,12-May-20,11,0,112078727
Ethiopia,ETH,13-May-20,11,0,112078727
Ethiopia,ETH,14-May-20,2,0,112078727
Ethiopia,ETH,15-May-20,9,0,112078727
Ethiopia,ETH,16-May-20,15,0,112078727
Ethiopia,ETH,17-May-20,19,0,112078727
Ethiopia,ETH,18-May-20,11,0,112078727
Ethiopia,ETH,19-May-20,35,0,112078727
Ethiopia,ETH,20-May-20,13,0,112078727
Ethiopia,ETH,21-May-20,24,0,112078727
Ethiopia,ETH,22-May-20,10,0,112078727
Ethiopia,ETH,23-May-20,34,0,112078727
Ethiopia,ETH,24-May-20,61,0,112078727
Ethiopia,ETH,25-May-20,88,0,112078727
Ethiopia,ETH,26-May-20,73,0,112078727
Ethiopia,ETH,27-May-20,46,1,112078727
Ethiopia,ETH,28-May-20,30,0,112078727
Ethiopia,ETH,29-May-20,100,1,112078727
Ethiopia,ETH,30-May-20,137,1,112078727
Finland,FIN,30-Jan-20,1,0,5517919
Finland,FIN,31-Jan-20,0,0,5517919
Finland,FIN,01-Feb-20,0,0,5517919
Finland,FIN,02-Feb-20,0,0,5517919
Finland,FIN,03-Feb-20,0,0,5517919
Finland,FIN,04-Feb-20,0,0,5517919
Finland,FIN,05-Feb-20,0,0,5517919
Finland,FIN,06-Feb-20,0,0,5517919
Finland,FIN,07-Feb-20,0,0,5517919
Finland,FIN,08-Feb-20,0,0,5517919
Finland,FIN,09-Feb-20,0,0,5517919
Finland,FIN,10-Feb-20,0,0,5517919
Finland,FIN,11-Feb-20,0,0,5517919
Finland,FIN,12-Feb-20,0,0,5517919
Finland,FIN,13-Feb-20,0,0,5517919
Finland,FIN,14-Feb-20,0,0,5517919
Finland,FIN,15-Feb-20,0,0,5517919
Finland,FIN,16-Feb-20,0,0,5517919
Finland,FIN,17-Feb-20,0,0,5517919
Finland,FIN,18-Feb-20,0,0,5517919
Finland,FIN,19-Feb-20,0,0,5517919
Finland,FIN,20-Feb-20,0,0,5517919
Finland,FIN,21-Feb-20,0,0,5517919
Finland,FIN,22-Feb-20,0,0,5517919
Finland,FIN,23-Feb-20,0,0,5517919
Finland,FIN,24-Feb-20,0,0,5517919
Finland,FIN,25-Feb-20,0,0,5517919
Finland,FIN,26-Feb-20,0,0,5517919
Finland,FIN,27-Feb-20,1,0,5517919
Finland,FIN,28-Feb-20,0,0,5517919
Finland,FIN,29-Feb-20,1,0,5517919
Finland,FIN,01-Mar-20,0,0,5517919
Finland,FIN,02-Mar-20,3,0,5517919
Finland,FIN,04-Mar-20,1,0,5517919
Finland,FIN,06-Mar-20,5,0,5517919
Finland,FIN,07-Mar-20,7,0,5517919
Finland,FIN,09-Mar-20,11,0,5517919
Finland,FIN,10-Mar-20,10,0,5517919
Finland,FIN,12-Mar-20,19,0,5517919
Finland,FIN,13-Mar-20,96,0,5517919
Finland,FIN,14-Mar-20,28,0,5517919
Finland,FIN,15-Mar-20,27,0,5517919
Finland,FIN,16-Mar-20,57,0,5517919
Finland,FIN,17-Mar-20,5,0,5517919
Finland,FIN,18-Mar-20,47,0,5517919
Finland,FIN,19-Mar-20,50,0,5517919
Finland,FIN,20-Mar-20,31,0,5517919
Finland,FIN,21-Mar-20,50,0,5517919
Finland,FIN,22-Mar-20,71,1,5517919
Finland,FIN,23-Mar-20,105,0,5517919
Finland,FIN,24-Mar-20,74,0,5517919
Finland,FIN,25-Mar-20,92,0,5517919
Finland,FIN,26-Mar-20,88,2,5517919
Finland,FIN,27-Mar-20,78,1,5517919
Finland,FIN,28-Mar-20,67,3,5517919
Finland,FIN,29-Mar-20,193,2,5517919
Finland,FIN,30-Mar-20,0,2,5517919
Finland,FIN,31-Mar-20,95,2,5517919
Finland,FIN,01-Apr-20,71,4,5517919
Finland,FIN,02-Apr-20,62,0,5517919
Finland,FIN,03-Apr-20,72,2,5517919
Finland,FIN,04-Apr-20,97,1,5517919
Finland,FIN,05-Apr-20,267,5,5517919
Finland,FIN,06-Apr-20,45,2,5517919
Finland,FIN,07-Apr-20,249,0,5517919
Finland,FIN,08-Apr-20,132,7,5517919
Finland,FIN,09-Apr-20,179,6,5517919
Finland,FIN,10-Apr-20,118,2,5517919
Finland,FIN,11-Apr-20,164,6,5517919
Finland,FIN,12-Apr-20,136,1,5517919
Finland,FIN,13-Apr-20,69,7,5517919
Finland,FIN,14-Apr-20,90,3,5517919
Finland,FIN,15-Apr-20,97,5,5517919
Finland,FIN,16-Apr-20,76,8,5517919
Finland,FIN,17-Apr-20,132,3,5517919
Finland,FIN,18-Apr-20,120,7,5517919
Finland,FIN,19-Apr-20,192,8,5517919
Finland,FIN,20-Apr-20,102,4,5517919
Finland,FIN,21-Apr-20,85,4,5517919
Finland,FIN,22-Apr-20,146,43,5517919
Finland,FIN,23-Apr-20,115,8,5517919
Finland,FIN,24-Apr-20,155,23,5517919
Finland,FIN,25-Apr-20,111,5,5517919
Finland,FIN,26-Apr-20,80,9,5517919
Finland,FIN,27-Apr-20,101,4,5517919
Finland,FIN,28-Apr-20,119,3,5517919
Finland,FIN,29-Apr-20,45,6,5517919
Finland,FIN,30-Apr-20,166,7,5517919
Finland,FIN,01-May-20,89,5,5517919
Finland,FIN,02-May-20,56,7,5517919
Finland,FIN,03-May-20,128,2,5517919
Finland,FIN,04-May-20,75,10,5517919
Finland,FIN,05-May-20,73,10,5517919
Finland,FIN,06-May-20,85,6,5517919
Finland,FIN,07-May-20,161,6,5517919
Finland,FIN,08-May-20,100,3,5517919
Finland,FIN,09-May-20,65,5,5517919
Finland,FIN,10-May-20,142,5,5517919
Finland,FIN,11-May-20,82,2,5517919
Finland,FIN,12-May-20,22,4,5517919
Finland,FIN,13-May-20,19,4,5517919
Finland,FIN,14-May-20,51,9,5517919
Finland,FIN,15-May-20,91,3,5517919
Finland,FIN,16-May-20,83,6,5517919
Finland,FIN,17-May-20,58,4,5517919
Finland,FIN,18-May-20,61,1,5517919
Finland,FIN,19-May-20,33,2,5517919
Finland,FIN,20-May-20,19,1,5517919
Finland,FIN,21-May-20,44,3,5517919
Finland,FIN,22-May-20,50,2,5517919
Finland,FIN,23-May-20,44,0,5517919
Finland,FIN,24-May-20,31,0,5517919
Finland,FIN,25-May-20,11,1,5517919
Finland,FIN,26-May-20,20,1,5517919
Finland,FIN,27-May-20,29,4,5517919
Finland,FIN,28-May-20,64,1,5517919
Finland,FIN,29-May-20,51,0,5517919
Finland,FIN,30-May-20,33,1,5517919
France,FRA,25-Jan-20,3,0,67012883
France,FRA,26-Jan-20,0,0,67012883
France,FRA,27-Jan-20,0,0,67012883
France,FRA,28-Jan-20,0,0,67012883
France,FRA,29-Jan-20,1,0,67012883
France,FRA,30-Jan-20,1,0,67012883
France,FRA,31-Jan-20,1,0,67012883
France,FRA,01-Feb-20,0,0,67012883
France,FRA,02-Feb-20,0,0,67012883
France,FRA,03-Feb-20,0,0,67012883
France,FRA,04-Feb-20,0,0,67012883
France,FRA,05-Feb-20,0,0,67012883
France,FRA,06-Feb-20,0,0,67012883
France,FRA,07-Feb-20,0,0,67012883
France,FRA,08-Feb-20,5,0,67012883
France,FRA,09-Feb-20,0,0,67012883
France,FRA,10-Feb-20,0,0,67012883
France,FRA,11-Feb-20,0,0,67012883
France,FRA,12-Feb-20,0,0,67012883
France,FRA,13-Feb-20,0,0,67012883
France,FRA,14-Feb-20,0,0,67012883
France,FRA,15-Feb-20,0,1,67012883
France,FRA,16-Feb-20,0,0,67012883
France,FRA,17-Feb-20,1,0,67012883
France,FRA,18-Feb-20,0,0,67012883
France,FRA,19-Feb-20,0,0,67012883
France,FRA,20-Feb-20,0,0,67012883
France,FRA,21-Feb-20,0,0,67012883
France,FRA,22-Feb-20,0,0,67012883
France,FRA,23-Feb-20,0,0,67012883
France,FRA,24-Feb-20,0,0,67012883
France,FRA,25-Feb-20,0,0,67012883
France,FRA,26-Feb-20,2,0,67012883
France,FRA,27-Feb-20,3,1,67012883
France,FRA,28-Feb-20,21,0,67012883
France,FRA,29-Feb-20,19,0,67012883
France,FRA,01-Mar-20,43,0,67012883
France,FRA,02-Mar-20,30,0,67012883
France,FRA,03-Mar-20,48,1,67012883
France,FRA,04-Mar-20,34,1,67012883
France,FRA,05-Mar-20,73,0,67012883
France,FRA,06-Mar-20,138,3,67012883
France,FRA,07-Mar-20,190,2,67012883
France,FRA,08-Mar-20,103,1,67012883
France,FRA,09-Mar-20,410,9,67012883
France,FRA,10-Mar-20,286,11,67012883
France,FRA,11-Mar-20,372,3,67012883
France,FRA,12-Mar-20,497,15,67012883
France,FRA,13-Mar-20,595,13,67012883
France,FRA,14-Mar-20,785,18,67012883
France,FRA,15-Mar-20,838,12,67012883
France,FRA,16-Mar-20,924,36,67012883
France,FRA,17-Mar-20,1210,21,67012883
France,FRA,18-Mar-20,1097,27,67012883
France,FRA,19-Mar-20,1404,69,67012883
France,FRA,20-Mar-20,1861,128,67012883
France,FRA,21-Mar-20,1617,78,67012883
France,FRA,22-Mar-20,1847,112,67012883
France,FRA,23-Mar-20,1559,112,67012883
France,FRA,24-Mar-20,3838,186,67012883
France,FRA,25-Mar-20,2446,240,67012883
France,FRA,26-Mar-20,2931,231,67012883
France,FRA,27-Mar-20,3922,365,67012883
France,FRA,28-Mar-20,3809,299,67012883
France,FRA,29-Mar-20,4611,319,67012883
France,FRA,30-Mar-20,2599,292,67012883
France,FRA,31-Mar-20,4376,418,67012883
France,FRA,01-Apr-20,7578,499,67012883
France,FRA,02-Apr-20,4861,509,67012883
France,FRA,03-Apr-20,2116,471,67012883
France,FRA,04-Apr-20,5233,2004,67012883
France,FRA,05-Apr-20,4267,1053,67012883
France,FRA,06-Apr-20,1873,518,67012883
France,FRA,07-Apr-20,3912,833,67012883
France,FRA,08-Apr-20,3777,1417,67012883
France,FRA,09-Apr-20,3881,541,67012883
France,FRA,10-Apr-20,4286,1341,67012883
France,FRA,11-Apr-20,4342,987,67012883
France,FRA,12-Apr-20,3114,635,67012883
France,FRA,13-Apr-20,1613,561,67012883
France,FRA,14-Apr-20,2673,574,67012883
France,FRA,15-Apr-20,5497,762,67012883
France,FRA,16-Apr-20,2633,1438,67012883
France,FRA,17-Apr-20,2641,753,67012883
France,FRA,18-Apr-20,405,761,67012883
France,FRA,19-Apr-20,2569,642,67012883
France,FRA,20-Apr-20,785,395,67012883
France,FRA,21-Apr-20,2051,547,67012883
France,FRA,22-Apr-20,2667,531,67012883
France,FRA,23-Apr-20,1827,544,67012883
France,FRA,24-Apr-20,1653,516,67012883
France,FRA,25-Apr-20,1773,389,67012883
France,FRA,26-Apr-20,1537,369,67012883
France,FRA,27-Apr-20,461,242,67012883
France,FRA,28-Apr-20,1195,437,67012883
France,FRA,29-Apr-20,1065,367,67012883
France,FRA,30-Apr-20,1607,427,67012883
France,FRA,01-May-20,1139,289,67012883
France,FRA,02-May-20,604,218,67012883
France,FRA,03-May-20,794,166,67012883
France,FRA,04-May-20,308,135,67012883
France,FRA,05-May-20,576,306,67012883
France,FRA,06-May-20,1104,330,67012883
France,FRA,07-May-20,4183,278,67012883
France,FRA,08-May-20,629,178,67012883
France,FRA,09-May-20,642,243,67012883
France,FRA,10-May-20,433,80,67012883
France,FRA,11-May-20,209,70,67012883
France,FRA,12-May-20,456,263,67012883
France,FRA,13-May-20,708,348,67012883
France,FRA,14-May-20,507,83,67012883
France,FRA,15-May-20,622,351,67012883
France,FRA,16-May-20,563,130,67012883
France,FRA,17-May-20,372,88,67012883
France,FRA,18-May-20,120,68,67012883
France,FRA,19-May-20,492,186,67012883
France,FRA,20-May-20,524,125,67012883
France,FRA,21-May-20,418,110,67012883
France,FRA,22-May-20,318,83,67012883
France,FRA,23-May-20,403,74,67012883
France,FRA,24-May-20,240,43,67012883
France,FRA,25-May-20,115,35,67012883
France,FRA,26-May-20,358,65,67012883
France,FRA,27-May-20,276,98,67012883
France,FRA,28-May-20,191,66,67012883
France,FRA,29-May-20,3325,66,67012883
France,FRA,30-May-20,597,52,67012883
Gabon,GAB,13-Mar-20,1,0,2172578
Gabon,GAB,15-Mar-20,0,0,2172578
Gabon,GAB,16-Mar-20,0,0,2172578
Gabon,GAB,17-Mar-20,0,0,2172578
Gabon,GAB,18-Mar-20,0,0,2172578
Gabon,GAB,19-Mar-20,2,0,2172578
Gabon,GAB,20-Mar-20,0,0,2172578
Gabon,GAB,21-Mar-20,0,1,2172578
Gabon,GAB,22-Mar-20,0,0,2172578
Gabon,GAB,23-Mar-20,3,0,2172578
Gabon,GAB,24-Mar-20,0,0,2172578
Gabon,GAB,25-Mar-20,0,0,2172578
Gabon,GAB,26-Mar-20,0,0,2172578
Gabon,GAB,27-Mar-20,1,0,2172578
Gabon,GAB,28-Mar-20,0,0,2172578
Gabon,GAB,29-Mar-20,0,0,2172578
Gabon,GAB,30-Mar-20,0,0,2172578
Gabon,GAB,31-Mar-20,0,0,2172578
Gabon,GAB,01-Apr-20,9,0,2172578
Gabon,GAB,02-Apr-20,2,0,2172578
Gabon,GAB,03-Apr-20,0,0,2172578
Gabon,GAB,04-Apr-20,3,0,2172578
Gabon,GAB,05-Apr-20,0,0,2172578
Gabon,GAB,06-Apr-20,0,0,2172578
Gabon,GAB,07-Apr-20,0,0,2172578
Gabon,GAB,08-Apr-20,9,0,2172578
Gabon,GAB,09-Apr-20,3,0,2172578
Gabon,GAB,10-Apr-20,11,0,2172578
Gabon,GAB,11-Apr-20,2,0,2172578
Gabon,GAB,12-Apr-20,3,0,2172578
Gabon,GAB,13-Apr-20,8,0,2172578
Gabon,GAB,14-Apr-20,0,0,2172578
Gabon,GAB,15-Apr-20,18,0,2172578
Gabon,GAB,16-Apr-20,12,0,2172578
Gabon,GAB,17-Apr-20,8,0,2172578
Gabon,GAB,18-Apr-20,13,0,2172578
Gabon,GAB,19-Apr-20,1,0,2172578
Gabon,GAB,20-Apr-20,0,0,2172578
Gabon,GAB,21-Apr-20,11,0,2172578
Gabon,GAB,22-Apr-20,36,0,2172578
Gabon,GAB,23-Apr-20,10,0,2172578
Gabon,GAB,24-Apr-20,1,1,2172578
Gabon,GAB,25-Apr-20,5,1,2172578
Gabon,GAB,26-Apr-20,4,0,2172578
Gabon,GAB,27-Apr-20,0,0,2172578
Gabon,GAB,28-Apr-20,35,0,2172578
Gabon,GAB,29-Apr-20,27,0,2172578
Gabon,GAB,30-Apr-20,38,0,2172578
Gabon,GAB,01-May-20,0,0,2172578
Gabon,GAB,02-May-20,32,1,2172578
Gabon,GAB,03-May-20,27,1,2172578
Gabon,GAB,04-May-20,0,0,2172578
Gabon,GAB,05-May-20,32,1,2172578
Gabon,GAB,06-May-20,30,0,2172578
Gabon,GAB,07-May-20,42,2,2172578
Gabon,GAB,08-May-20,65,0,2172578
Gabon,GAB,09-May-20,116,0,2172578
Gabon,GAB,10-May-20,41,0,2172578
Gabon,GAB,11-May-20,0,0,2172578
Gabon,GAB,12-May-20,141,1,2172578
Gabon,GAB,13-May-20,61,0,2172578
Gabon,GAB,14-May-20,141,0,2172578
Gabon,GAB,15-May-20,100,1,2172578
Gabon,GAB,16-May-20,105,0,2172578
Gabon,GAB,17-May-20,111,1,2172578
Gabon,GAB,18-May-20,0,0,2172578
Gabon,GAB,19-May-20,112,0,2172578
Gabon,GAB,20-May-20,70,1,2172578
Gabon,GAB,21-May-20,65,0,2172578
Gabon,GAB,22-May-20,0,0,2172578
Gabon,GAB,23-May-20,161,0,2172578
Gabon,GAB,24-May-20,206,0,2172578
Gabon,GAB,25-May-20,0,0,2172578
Gabon,GAB,26-May-20,201,2,2172578
Gabon,GAB,27-May-20,103,0,2172578
Gabon,GAB,28-May-20,81,0,2172578
Gabon,GAB,29-May-20,112,0,2172578
Gabon,GAB,30-May-20,182,1,2172578
Georgia,GEO,27-Feb-20,1,0,3996762
Georgia,GEO,28-Feb-20,0,0,3996762
Georgia,GEO,29-Feb-20,1,0,3996762
Georgia,GEO,01-Mar-20,1,0,3996762
Georgia,GEO,02-Mar-20,0,0,3996762
Georgia,GEO,05-Mar-20,0,0,3996762
Georgia,GEO,06-Mar-20,6,0,3996762
Georgia,GEO,08-Mar-20,3,0,3996762
Georgia,GEO,09-Mar-20,1,0,3996762
Georgia,GEO,10-Mar-20,2,0,3996762
Georgia,GEO,11-Mar-20,8,0,3996762
Georgia,GEO,12-Mar-20,1,0,3996762
Georgia,GEO,13-Mar-20,1,0,3996762
Georgia,GEO,14-Mar-20,5,0,3996762
Georgia,GEO,15-Mar-20,0,0,3996762
Georgia,GEO,16-Mar-20,0,0,3996762
Georgia,GEO,17-Mar-20,3,0,3996762
Georgia,GEO,18-Mar-20,1,0,3996762
Georgia,GEO,19-Mar-20,0,0,3996762
Georgia,GEO,20-Mar-20,6,0,3996762
Georgia,GEO,21-Mar-20,3,0,3996762
Georgia,GEO,22-Mar-20,6,0,3996762
Georgia,GEO,23-Mar-20,5,0,3996762
Georgia,GEO,24-Mar-20,7,0,3996762
Georgia,GEO,25-Mar-20,9,0,3996762
Georgia,GEO,26-Mar-20,3,0,3996762
Georgia,GEO,27-Mar-20,6,0,3996762
Georgia,GEO,28-Mar-20,2,0,3996762
Georgia,GEO,29-Mar-20,4,0,3996762
Georgia,GEO,30-Mar-20,5,0,3996762
Georgia,GEO,31-Mar-20,8,0,3996762
Georgia,GEO,01-Apr-20,12,0,3996762
Georgia,GEO,02-Apr-20,5,0,3996762
Georgia,GEO,03-Apr-20,6,0,3996762
Georgia,GEO,04-Apr-20,27,0,3996762
Georgia,GEO,05-Apr-20,9,0,3996762
Georgia,GEO,06-Apr-20,17,2,3996762
Georgia,GEO,07-Apr-20,14,0,3996762
Georgia,GEO,08-Apr-20,8,1,3996762
Georgia,GEO,09-Apr-20,15,0,3996762
Georgia,GEO,10-Apr-20,7,0,3996762
Georgia,GEO,11-Apr-20,16,0,3996762
Georgia,GEO,12-Apr-20,8,0,3996762
Georgia,GEO,13-Apr-20,15,0,3996762
Georgia,GEO,14-Apr-20,15,0,3996762
Georgia,GEO,15-Apr-20,28,0,3996762
Georgia,GEO,16-Apr-20,6,0,3996762
Georgia,GEO,17-Apr-20,42,0,3996762
Georgia,GEO,18-Apr-20,22,0,3996762
Georgia,GEO,19-Apr-20,18,1,3996762
Georgia,GEO,20-Apr-20,6,0,3996762
Georgia,GEO,21-Apr-20,8,0,3996762
Georgia,GEO,22-Apr-20,6,0,3996762
Georgia,GEO,23-Apr-20,8,1,3996762
Georgia,GEO,24-Apr-20,9,0,3996762
Georgia,GEO,25-Apr-20,19,0,3996762
Georgia,GEO,26-Apr-20,12,0,3996762
Georgia,GEO,27-Apr-20,30,1,3996762
Georgia,GEO,28-Apr-20,11,0,3996762
Georgia,GEO,29-Apr-20,14,0,3996762
Georgia,GEO,30-Apr-20,6,0,3996762
Georgia,GEO,01-May-20,22,0,3996762
Georgia,GEO,02-May-20,43,2,3996762
Georgia,GEO,03-May-20,0,0,3996762
Georgia,GEO,04-May-20,7,1,3996762
Georgia,GEO,05-May-20,4,0,3996762
Georgia,GEO,06-May-20,11,0,3996762
Georgia,GEO,07-May-20,6,0,3996762
Georgia,GEO,08-May-20,5,0,3996762
Georgia,GEO,09-May-20,8,1,3996762
Georgia,GEO,10-May-20,3,0,3996762
Georgia,GEO,11-May-20,9,0,3996762
Georgia,GEO,12-May-20,3,1,3996762
Georgia,GEO,13-May-20,4,0,3996762
Georgia,GEO,14-May-20,5,0,3996762
Georgia,GEO,15-May-20,20,1,3996762
Georgia,GEO,16-May-20,4,0,3996762
Georgia,GEO,17-May-20,24,0,3996762
Georgia,GEO,18-May-20,6,0,3996762
Georgia,GEO,19-May-20,1,0,3996762
Georgia,GEO,20-May-20,5,0,3996762
Georgia,GEO,21-May-20,6,0,3996762
Georgia,GEO,22-May-20,8,0,3996762
Georgia,GEO,23-May-20,2,0,3996762
Georgia,GEO,24-May-20,5,0,3996762
Georgia,GEO,25-May-20,2,0,3996762
Georgia,GEO,26-May-20,1,0,3996762
Georgia,GEO,27-May-20,1,0,3996762
Georgia,GEO,28-May-20,3,0,3996762
Georgia,GEO,29-May-20,3,0,3996762
Georgia,GEO,30-May-20,8,0,3996762
Germany,DEU,28-Jan-20,1,0,83019213
Germany,DEU,29-Jan-20,3,0,83019213
Germany,DEU,30-Jan-20,0,0,83019213
Germany,DEU,31-Jan-20,1,0,83019213
Germany,DEU,01-Feb-20,2,0,83019213
Germany,DEU,02-Feb-20,1,0,83019213
Germany,DEU,03-Feb-20,1,0,83019213
Germany,DEU,04-Feb-20,2,0,83019213
Germany,DEU,05-Feb-20,0,0,83019213
Germany,DEU,06-Feb-20,0,0,83019213
Germany,DEU,07-Feb-20,1,0,83019213
Germany,DEU,08-Feb-20,1,0,83019213
Germany,DEU,09-Feb-20,0,0,83019213
Germany,DEU,10-Feb-20,0,0,83019213
Germany,DEU,11-Feb-20,0,0,83019213
Germany,DEU,12-Feb-20,2,0,83019213
Germany,DEU,13-Feb-20,0,0,83019213
Germany,DEU,14-Feb-20,0,0,83019213
Germany,DEU,15-Feb-20,0,0,83019213
Germany,DEU,16-Feb-20,0,0,83019213
Germany,DEU,17-Feb-20,0,0,83019213
Germany,DEU,18-Feb-20,0,0,83019213
Germany,DEU,19-Feb-20,0,0,83019213
Germany,DEU,20-Feb-20,0,0,83019213
Germany,DEU,21-Feb-20,0,0,83019213
Germany,DEU,22-Feb-20,0,0,83019213
Germany,DEU,23-Feb-20,0,0,83019213
Germany,DEU,24-Feb-20,0,0,83019213
Germany,DEU,25-Feb-20,0,0,83019213
Germany,DEU,26-Feb-20,2,0,83019213
Germany,DEU,27-Feb-20,4,0,83019213
Germany,DEU,28-Feb-20,26,0,83019213
Germany,DEU,29-Feb-20,10,0,83019213
Germany,DEU,01-Mar-20,54,0,83019213
Germany,DEU,02-Mar-20,18,0,83019213
Germany,DEU,03-Mar-20,28,0,83019213
Germany,DEU,04-Mar-20,39,0,83019213
Germany,DEU,05-Mar-20,66,0,83019213
Germany,DEU,06-Mar-20,138,0,83019213
Germany,DEU,07-Mar-20,284,0,83019213
Germany,DEU,08-Mar-20,163,0,83019213
Germany,DEU,09-Mar-20,55,0,83019213
Germany,DEU,10-Mar-20,237,2,83019213
Germany,DEU,11-Mar-20,157,0,83019213
Germany,DEU,12-Mar-20,271,1,83019213
Germany,DEU,13-Mar-20,802,2,83019213
Germany,DEU,14-Mar-20,693,0,83019213
Germany,DEU,15-Mar-20,733,3,83019213
Germany,DEU,16-Mar-20,1043,4,83019213
Germany,DEU,17-Mar-20,1174,1,83019213
Germany,DEU,18-Mar-20,1144,0,83019213
Germany,DEU,19-Mar-20,1042,0,83019213
Germany,DEU,20-Mar-20,5940,30,83019213
Germany,DEU,21-Mar-20,4049,2,83019213
Germany,DEU,22-Mar-20,3276,22,83019213
Germany,DEU,23-Mar-20,3311,27,83019213
Germany,DEU,24-Mar-20,4438,32,83019213
Germany,DEU,25-Mar-20,2342,23,83019213
